birth,death,href,name,age,countries,country
1835.0,1882.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jevons.html,Jevons,47.0,"['GB', 'US', 'AU', 'NL', 'MX', 'ES']",United Kingdom
1835.0,1918.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Martin.html,Martin,83.0,"['SK', 'US', 'GB', 'IT', 'NL', 'FR', 'DE']",Slovakia
1835.0,1890.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mathieu_Emile.html,"Mathieu, Emile",55.0,"['FR', 'US', 'CA', 'DE', 'GB', 'TR', 'NL', 'SN', 'GR']",France
1835.0,1911.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Meray.html,Meray,76.0,"['FR', 'US', 'IT', 'CA', 'SK', 'DE', 'NL']",France
1835.0,1891.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Moriarty.html,Moriarty,56.0,"['GB', 'US', 'CH', 'NL', 'AI', 'DE']",United Kingdom
1835.0,1909.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Newcomb.html,Newcomb,74.0,"['US', 'GB', 'FR', 'CA', 'NL', 'IN', 'DE', 'IT', 'SE', 'CH']",United States
1835.0,1903.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Purser.html,Purser,68.0,"['IE', 'US', 'GB', 'RU', 'AU', 'NL', 'ZA', 'SE', 'FR']",Ireland
1835.0,1893.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Stefan_Josef.html,"Stefan, Josef",58.0,"['AT', 'US', 'GB', 'TR', 'NL']",Austria
1836.0,1910.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Weingarten.html,Weingarten,74.0,"['DE', 'US', 'FR', 'IT', 'NL', 'GB', 'BE']",Germany
1837.0,1920.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bachmann.html,Bachmann,83.0,"['DE', 'US', 'PT', 'GB', 'UY', 'CH', 'NL', 'BE']",Germany
1837.0,1912.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bleuler.html,Bleuler,75.0,"['CH', 'US', 'SZ', 'GT', 'NL', 'DE']",Switzerland
1837.0,1903.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bugaev.html,Bugaev,66.0,"['RU', 'GE', 'US', 'DE', 'NL', 'FR', 'GB']",Russian Federation
1837.0,1912.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gordan.html,Gordan,75.0,"['DE', 'US', 'PL', 'NL']",Germany
1837.0,1921.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Konigsberger.html,Konigsberger,84.0,"['DE', 'US', 'PL', 'SK', 'RU', 'NL', 'GB', 'AT', 'UA']",Germany
1837.0,1908.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Korkin.html,Korkin,71.0,"['RU', 'US', 'DE', 'FR', 'NL']",Russian Federation
1837.0,1914.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Lexis.html,Lexis,77.0,"['DE', 'US', 'FR', 'GB', 'NL']",Germany
1837.0,1909.0,http://www-groups.dcs.st-and.ac.uk/Biographies/MacColl.html,MacColl,72.0,"['GB', 'FR', 'US', 'UK', 'NL', 'CZ', 'CI', 'GR']",United Kingdom
1837.0,1906.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Tilly.html,Tilly,69.0,"['BE', 'US', 'DE', 'IT', 'NL', 'TR', 'GH', 'RU', 'FR', 'UA']",Belgium
1838.0,1926.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Abbott.html,Abbott,88.0,"['GB', 'TR', 'US', 'NL', 'TM', 'UK']",United Kingdom
